Date,Time,Acc. Corrected Meter Reading (Sm3),Acc. Uncorrected Meter Reading (m3),Consumption (Sm3),Consumption (m3),Pressure (kPa),Temperature (°C),Conversion Factor,Contractual Conversion Factor,Z Factor
22/01/2024,0,"4,111.96","6,021.03",642.7935,136.1065,486.66,22.96,4.7227,5.0226,0
22/01/2024,1,"4,112.58","6,021.16",617.5454,131.0671,485.17,22.88,4.7117,5.0226,0
22/01/2024,2,"4,113.21","6,021.30",627.8881,133.2003,485.61,22.98,4.7139,5.0226,0
22/01/2024,3,"4,113.79","6,021.42",582.355,123.6534,484.67,22.77,4.7096,5.0226,0
22/01/2024,4,"4,114.47","6,021.56",683.41,144.9229,485.21,22.45,4.7157,5.0226,0
22/01/2024,5,"4,115.05","6,021.69",577.6838,122.3865,485.22,22.62,4.7202,5.0226,0
22/01/2024,6,"4,115.75","6,021.84",699.8054,148.2994,485.66,22.47,4.7189,5.0226,0
22/01/2024,7,"4,116.35","6,021.96",603.857,127.818,485.25,22.29,4.7244,5.0226,0
22/01/2024,8,"4,117.23","6,022.15",880.3521,187.7798,483.26,21.98,4.6882,5.0226,0
22/01/2024,9,"4,118.06","6,022.33",828.7872,176.79,483.83,22.41,4.688,5.0226,0
22/01/2024,10,"4,118.82","6,022.49",760.7336,162.6561,483.29,23.11,4.6769,5.0226,0
22/01/2024,11,"4,119.56","6,022.65",733.2076,156.9602,483.55,23.84,4.6713,5.0226,0
22/01/2024,12,"4,120.28","6,022.80",724.8378,156.1662,482.72,25.09,4.6415,5.0226,0
22/01/2024,13,"4,121.09","6,022.98",808.7252,174.5716,482.74,25.61,4.6326,5.0226,0
22/01/2024,14,"4,121.85","6,023.14",754.7122,163.6341,482.04,26.61,4.6122,5.0226,0
22/01/2024,15,"4,122.66","6,023.32",811.4153,176.7619,480.74,26.76,4.5904,5.0226,0
22/01/2024,16,"4,123.47","6,023.50",814.8009,177.6977,480.72,27.2,4.5853,5.0226,0
22/01/2024,17,"4,124.39","6,023.70",918.1318,200.4411,479.94,26.83,4.5806,5.0226,0
22/01/2024,18,"4,125.22","6,023.88",825.9136,179.4525,481.93,26.89,4.6024,5.0226,0
22/01/2024,19,"4,125.94","6,024.03",719.6775,156.6701,480.61,26.67,4.5936,5.0226,0
22/01/2024,20,"4,126.52","6,024.16",583.8875,126.3455,481.99,26.08,4.6214,5.0226,0
22/01/2024,21,"4,127.25","6,024.32",734.189,158.9038,481.22,25.01,4.6203,5.0226,0
22/01/2024,22,"4,128.00","6,024.48",749.1226,160.8841,482.87,23.88,4.6563,5.0226,0
22/01/2024,23,"4,128.67","6,024.62",664.0145,142.6286,481.55,23.77,4.6555,5.0226,0
23/01/2024,0,"4,129.32","6,024.76",657.0775,141.0891,481.59,23.62,4.6572,5.0226,0
23/01/2024,1,"4,130.07","6,024.92",751.0421,161.222,481.53,23.19,4.6584,5.0226,0
23/01/2024,2,"4,130.83","6,025.09",758.8169,162.9802,481.18,23,4.6559,5.0226,0
23/01/2024,3,"4,131.49","6,025.23",661.66,141.6166,482.03,23.08,4.6722,5.0226,0
23/01/2024,4,"4,132.06","6,025.35",560.5316,119.9651,481.48,23.15,4.6725,5.0226,0
23/01/2024,5,"4,132.67","6,025.48",618.3971,131.7782,482.95,22.8,4.6927,5.0226,0
23/01/2024,6,"4,133.34","6,025.62",664.8547,141.6745,483.24,22.67,4.6928,5.0226,0
23/01/2024,7,"4,133.92","6,025.75",583.2763,124.2931,482.59,22.62,4.6927,5.0226,0
23/01/2024,8,"4,134.74","6,025.92",816.6047,175.1978,480.91,22.38,4.661,5.0226,0
23/01/2024,9,"4,135.56","6,026.10",818.6115,175.8845,480.61,22.61,4.6543,5.0226,0
23/01/2024,10,"4,136.43","6,026.28",869.8825,187.2213,481.5,23.26,4.6463,5.0226,0
23/01/2024,11,"4,137.34","6,026.48",917.2639,198.2811,479.98,23.81,4.6261,5.0226,0
23/01/2024,12,"4,138.15","6,026.66",802.8052,173.8736,479.99,24.74,4.6172,5.0226,0
23/01/2024,13,"4,138.86","6,026.81",712.8705,154.8775,479.98,25.94,4.6028,5.0226,0
23/01/2024,14,"4,139.58","6,026.97",721.3347,157.6915,479.02,26.98,4.5743,5.0226,0
23/01/2024,15,"4,140.40","6,027.15",820.5117,179.5437,478.26,26.59,4.57,5.0226,0
23/01/2024,16,"4,141.19","6,027.32",792.9044,172.7379,478.38,25.51,4.5902,5.0226,0
23/01/2024,17,"4,141.97","6,027.49",775.899,168.6409,478.57,24.79,4.6009,5.0226,0
23/01/2024,18,"4,142.85","6,027.68",880.0791,190.7852,479,24.36,4.6129,5.0226,0
23/01/2024,19,"4,143.61","6,027.84",756.8718,163.713,479.28,24.07,4.6232,5.0226,0
23/01/2024,20,"4,144.31","6,028.00",704.7336,152.0853,478.69,23.25,4.6338,5.0226,0
23/01/2024,21,"4,145.14","6,028.17",830.7059,178.3923,480.86,22.83,4.6566,5.0226,0
23/01/2024,22,"4,145.87","6,028.33",725.0825,156.0084,479.57,22.88,4.6477,5.0226,0
23/01/2024,23,"4,146.54","6,028.48",669.1962,144.2279,479.06,23.08,4.6399,5.0226,0
24/01/2024,0,"4,147.12","6,028.60",581.2787,124.9529,479.54,23.05,4.652,5.0226,0
24/01/2024,1,"4,147.78","6,028.74",662.8542,142.4873,479.62,22.86,4.652,5.0226,0
24/01/2024,2,"4,148.56","6,028.91",777.1694,166.6229,481.12,22.68,4.6642,5.0226,0
24/01/2024,3,"4,149.36","6,029.08",804.5177,172.5319,481.24,22.66,4.663,5.0226,0
24/01/2024,4,"4,150.15","6,029.25",785.9554,168.454,481.31,22.61,4.6657,5.0226,0
24/01/2024,5,"4,150.80","6,029.39",648.3262,139.4296,479.4,22.68,4.6498,5.0226,0
24/01/2024,6,"4,151.45","6,029.53",649.7235,139.2214,480.56,22.71,4.6668,5.0226,0
24/01/2024,7,"4,152.25","6,029.70",803.1901,172.4867,479.82,22.35,4.6565,5.0226,0
24/01/2024,8,"4,153.06","6,029.88",808.639,174.3723,479.79,22.23,4.6374,5.0226,0
24/01/2024,9,"4,153.83","6,030.04",768.6948,165.9149,478.02,22.43,4.6331,5.0226,0
24/01/2024,10,"4,154.70","6,030.23",868.7787,187.8034,478.1,22.9,4.626,5.0226,0
24/01/2024,11,"4,155.63","6,030.43",937.4751,203.0412,478.05,23.47,4.6172,5.0226,0
24/01/2024,12,"4,156.72","6,030.67","1,083.79",236.2531,475.86,23.97,4.5874,5.0226,0
24/01/2024,13,"4,157.68","6,030.88",960.7847,209.4893,476.77,24.69,4.5863,5.0226,0
24/01/2024,14,"4,158.60","6,031.08",920.8418,201.6285,476.64,25.79,4.567,5.0226,0
24/01/2024,15,"4,159.58","6,031.29",979.8076,213.7787,476.6,24.72,4.5833,5.0226,0
24/01/2024,16,"4,160.53","6,031.50",951.4132,206.721,477.01,23.77,4.6024,5.0226,0
24/01/2024,17,"4,161.51","6,031.71",975.5522,212.2497,476.36,23.61,4.5962,5.0226,0
24/01/2024,18,"4,162.43","6,031.91",926.2368,201.2729,476.62,23.56,4.6019,5.0226,0
24/01/2024,19,"4,163.21","6,032.08",776.6535,168.5852,476.83,23.56,4.6069,5.0226,0
24/01/2024,20,"4,163.79","6,032.21",578.0139,124.8654,477.05,23.68,4.6291,5.0226,0
24/01/2024,21,"4,164.67","6,032.40",878.1323,189.8225,477.97,23.28,4.6261,5.0226,0
24/01/2024,22,"4,165.40","6,032.56",730.9568,157.9236,476.94,23.04,4.6285,5.0226,0
24/01/2024,23,"4,166.07","6,032.70",676.9219,146.1872,477,22.94,4.6305,5.0226,0
25/01/2024,0,"4,166.87","6,032.87",795.8196,171.4414,478.31,22.67,4.6419,5.0226,0
25/01/2024,1,"4,167.76","6,033.07",894.2975,192.5041,478.81,22.58,4.6456,5.0226,0
25/01/2024,2,"4,168.58","6,033.24",817.9745,176.1754,478.26,22.6,4.643,5.0226,0
25/01/2024,3,"4,169.38","6,033.41",800.3321,172.1554,478.7,22.44,4.6489,5.0226,0
25/01/2024,4,"4,170.21","6,033.59",826.0245,177.8958,478.01,22.37,4.6433,5.0226,0
25/01/2024,5,"4,170.96","6,033.75",755.9091,162.4718,478.67,22.26,4.6526,5.0226,0
25/01/2024,6,"4,171.66","6,033.90",699.4096,150.7021,477.15,22.29,4.641,5.0226,0
25/01/2024,7,"4,172.48","6,034.08",819.1896,176.3219,478.08,22.22,4.646,5.0226,0
25/01/2024,8,"4,173.54","6,034.31","1,061.68",228.4599,478.82,22.26,4.6471,5.0226,0
25/01/2024,9,"4,174.51","6,034.52",969.3779,208.8392,478.23,22.41,4.6417,5.0226,0
25/01/2024,10,"4,175.46","6,034.72",950.7526,205.1736,478.33,22.94,4.6339,5.0226,0
25/01/2024,11,"4,176.33","6,034.91",867.1423,187.8067,477.42,23.57,4.6172,5.0226,0
25/01/2024,12,"4,177.30","6,035.12",966.4331,209.364,478.25,23.93,4.616,5.0226,0
25/01/2024,13,"4,178.24","6,035.33",940.9689,204.7318,477.66,24.83,4.5961,5.0226,0
25/01/2024,14,"4,179.16","6,035.53",922.6747,201.5761,476.53,25.43,4.5773,5.0226,0
25/01/2024,15,"4,180.06","6,035.72",894.3188,195.426,477.67,26.04,4.5763,5.0226,0
25/01/2024,16,"4,180.96","6,035.92",900.4572,196.7083,477.52,25.86,4.5776,5.0226,0
25/01/2024,17,"4,182.08","6,036.16","1,121.48",244.2563,476.66,24.21,4.5914,5.0226,0
25/01/2024,18,"4,183.12","6,036.39","1,043.07",225.3439,478.41,22.96,4.6288,5.0226,0
25/01/2024,19,"4,183.93","6,036.56",811.4812,175.1544,477.91,22.88,4.6329,5.0226,0
25/01/2024,20,"4,184.64","6,036.72",703.4279,151.7657,477.81,22.76,4.635,5.0226,0
25/01/2024,21,"4,185.34","6,036.87",699.9357,150.5526,478.8,22.68,4.6491,5.0226,0
25/01/2024,22,"4,186.13","6,037.04",792.4613,170.6896,478.65,22.72,4.6427,5.0226,0
25/01/2024,23,"4,186.95","6,037.21",824.9638,178.0151,477.46,22.65,4.6342,5.0226,0
26/01/2024,0,"4,187.64","6,037.36",692.293,149.3921,477.42,22.81,4.6341,5.0226,0
26/01/2024,1,"4,188.44","6,037.54",798.7796,172.3188,478.08,22.76,4.6355,5.0226,0
26/01/2024,2,"4,189.18","6,037.69",733.2989,158.2414,477.24,22.7,4.6341,5.0226,0
26/01/2024,3,"4,189.80","6,037.83",622.9186,134.4347,476.76,22.73,4.6336,5.0226,0
26/01/2024,4,"4,190.52","6,037.99",723.3488,156.2443,476.56,22.56,4.6296,5.0226,0
26/01/2024,5,"4,191.23","6,038.14",704.8833,151.8255,477.59,22.39,4.6427,5.0226,0
26/01/2024,6,"4,191.87","6,038.28",645.3658,139.3066,476.25,22.34,4.6327,5.0226,0
26/01/2024,7,"4,192.65","6,038.44",777.777,167.599,477.22,22.05,4.6407,5.0226,0
26/01/2024,8,"4,193.61","6,038.65",963.4991,207.7939,477.07,21.92,4.6368,5.0226,0
26/01/2024,9,"4,194.48","6,038.84",862.5231,186.0669,477.19,22.27,4.6356,5.0226,0
26/01/2024,10,"4,195.29","6,039.01",809.2601,175.354,476.37,23.08,4.615,5.0226,0
26/01/2024,11,"4,196.12","6,039.20",837.329,181.7471,476.84,23.81,4.6071,5.0226,0
26/01/2024,12,"4,196.96","6,039.38",834.3898,181.7404,476.59,24.66,4.5911,5.0226,0
26/01/2024,13,"4,197.77","6,039.55",813.5839,177.9904,476.13,25.69,4.5709,5.0226,0
26/01/2024,14,"4,198.60","6,039.74",825.4106,181.0174,475.93,26.18,4.5598,5.0226,0
26/01/2024,15,"4,199.37","6,039.91",771.5202,170.2492,474.25,27.17,4.5317,5.0226,0
26/01/2024,16,"4,200.21","6,040.09",836.2517,184.6351,474.39,27.2,4.5292,5.0226,0
26/01/2024,17,"4,201.08","6,040.28",873.0499,192.1228,475.66,26.91,4.5442,5.0226,0
26/01/2024,18,"4,201.97","6,040.48",890.6613,196.3659,474.56,26.74,4.5357,5.0226,0
26/01/2024,19,"4,202.63","6,040.63",665.2435,146.0182,474.83,26.13,4.5559,5.0226,0
26/01/2024,20,"4,203.17","6,040.74",534.2014,117.0588,473.82,25.5,4.5635,5.0226,0
26/01/2024,21,"4,203.81","6,040.88",641.6044,140.2696,474.18,24.72,4.5741,5.0226,0
26/01/2024,22,"4,204.62","6,041.06",807.3755,175.2572,476.73,23.73,4.6068,5.0226,0
26/01/2024,23,"4,205.44","6,041.24",823.441,178.8813,475.59,23.34,4.6033,5.0226,0
27/01/2024,0,"4,206.14","6,041.39",695.4145,150.8187,475.55,23.13,4.6109,5.0226,0
27/01/2024,1,"4,206.87","6,041.55",737.151,159.8373,475.51,22.91,4.6119,5.0226,0
27/01/2024,2,"4,207.44","6,041.67",563.1353,122.1723,476.02,22.81,4.6094,5.0226,0
27/01/2024,3,"4,208.03","6,041.80",593.6429,128.3676,475.65,22.77,4.6246,5.0226,0
27/01/2024,4,"4,208.62","6,041.92",588.1689,126.8842,476.09,22.42,4.6355,5.0226,0
27/01/2024,5,"4,209.33","6,042.08",711.285,153.144,477.67,22.2,4.6446,5.0226,0
27/01/2024,6,"4,209.91","6,042.20",575.9521,124.5002,474.97,22.3,4.6261,5.0226,0
27/01/2024,7,"4,210.55","6,042.34",644.1191,138.6692,476.78,22.09,4.645,5.0226,0
27/01/2024,8,"4,211.55","6,042.56",999.0868,215.9897,476,21.94,4.6256,5.0226,0
27/01/2024,9,"4,212.38","6,042.74",829.2048,179.4147,476.35,22.64,4.6217,5.0226,0
27/01/2024,10,"4,213.24","6,042.92",866.9098,188.2782,475.72,23.19,4.6044,5.0226,0
27/01/2024,11,"4,214.13","6,043.12",885.2625,192.4293,476.32,23.73,4.6005,5.0226,0
27/01/2024,12,"4,214.91","6,043.29",777.4128,169.9759,474.82,24.81,4.5737,5.0226,0
27/01/2024,13,"4,215.86","6,043.50",949.074,208.1689,475.16,25.53,4.5592,5.0226,0
27/01/2024,14,"4,216.75","6,043.69",888.8926,195.1673,475.42,26.07,4.5545,5.0226,0
27/01/2024,15,"4,217.58","6,043.87",832.4283,183.6332,473.83,26.55,4.5331,5.0226,0
27/01/2024,16,"4,218.47","6,044.07",896.1595,197.6762,474.01,26.5,4.5335,5.0226,0
27/01/2024,17,"4,219.25","6,044.24",776.1436,170.9808,473.75,26.29,4.5394,5.0226,0
27/01/2024,18,"4,220.05","6,044.42",795.8249,175.8471,472.92,26.6,4.5257,5.0226,0
27/01/2024,19,"4,220.82","6,044.59",770.405,169.2701,473.96,25.6,4.5513,5.0226,0
27/01/2024,20,"4,221.46","6,044.73",640.9571,140.4214,473.91,24.95,4.5645,5.0226,0
27/01/2024,21,"4,222.15","6,044.88",687.7767,150.3264,473.63,24.13,4.5752,5.0226,0
27/01/2024,22,"4,222.91","6,045.04",761.1891,165.8162,474.49,23.49,4.5906,5.0226,0
27/01/2024,23,"4,223.60","6,045.20",693.3777,150.7503,474.58,23.19,4.5995,5.0226,0
28/01/2024,0,"4,224.18","6,045.32",579.8807,126.2516,473.51,23.25,4.5931,5.0226,0
28/01/2024,1,"4,224.93","6,045.48",751.2484,163.1881,474.86,22.97,4.6036,5.0226,0
28/01/2024,2,"4,225.78","6,045.67",853.3559,185.6183,474.16,22.72,4.5974,5.0226,0
28/01/2024,3,"4,226.61","6,045.85",827.5189,180.069,473.51,22.53,4.5956,5.0226,0
28/01/2024,4,"4,227.42","6,046.03",804.6927,174.7675,474.43,22.64,4.6044,5.0226,0
28/01/2024,5,"4,228.15","6,046.19",738.7127,160.4246,474.31,22.6,4.6047,5.0226,0
28/01/2024,6,"4,228.77","6,046.32",618.4315,134.0612,474.31,22.48,4.6131,5.0226,0
28/01/2024,7,"4,229.39","6,046.45",616.6489,133.8582,473.26,22.45,4.6067,5.0226,0
28/01/2024,8,"4,229.90","6,046.56",505.501,109.564,473.53,22.45,4.6138,5.0226,0
28/01/2024,9,"4,230.58","6,046.71",684.7925,148.7596,473.9,22.55,4.6033,5.0226,0
28/01/2024,10,"4,231.31","6,046.87",731.2455,159.4205,473.57,23.29,4.5869,5.0226,0
28/01/2024,11,"4,232.04","6,047.03",730.0266,159.4874,473.35,23.76,4.5773,5.0226,0
28/01/2024,12,"4,232.67","6,047.17",626.7985,137.2523,473.16,24.7,4.5668,5.0226,0
28/01/2024,13,"4,233.45","6,047.34",782.3298,171.0799,473.51,24,4.5729,5.0226,0
28/01/2024,14,"4,234.19","6,047.50",734.386,161.3088,472.6,24.77,4.5527,5.0226,0
28/01/2024,15,"4,234.97","6,047.67",783.597,172.376,472.46,25.13,4.5459,5.0226,0
28/01/2024,16,"4,235.77","6,047.85",801.9361,175.886,473.46,24.66,4.5594,5.0226,0
28/01/2024,17,"4,236.57","6,048.03",802.0294,176.7077,473.01,25.7,4.5387,5.0226,0
28/01/2024,18,"4,237.38","6,048.20",803.0056,177.0371,472.55,25.66,4.5358,5.0226,0
28/01/2024,19,"4,238.12","6,048.37",742.1464,163.5327,471.76,25.19,4.5382,5.0226,0
28/01/2024,20,"4,238.82","6,048.52",699.3759,153.3855,472.25,24.32,4.5596,5.0226,0
28/01/2024,21,"4,239.65","6,048.70",828.65,181.3983,472.63,23.53,4.5681,5.0226,0
28/01/2024,22,"4,240.41","6,048.87",768.557,167.9374,472.49,23.13,4.5764,5.0226,0
28/01/2024,23,"4,241.22","6,049.05",809.6885,176.4801,473.34,22.83,4.588,5.0226,0
29/01/2024,0,"4,241.96","6,049.21",732.5106,159.7177,472.65,22.68,4.5863,5.0226,0
29/01/2024,1,"4,242.70","6,049.37",738.7815,161.2889,471.93,22.58,4.5805,5.0226,0
29/01/2024,2,"4,243.53","6,049.55",830.9771,181.2619,472.43,22.49,4.5844,5.0226,0
29/01/2024,3,"4,244.25","6,049.71",728.2628,158.7464,472.33,22.53,4.5876,5.0226,0
29/01/2024,4,"4,245.00","6,049.87",747.558,162.2647,474.63,22.21,4.607,5.0226,0
29/01/2024,5,"4,245.66","6,050.01",660.4627,143.2869,473.94,22.28,4.6094,5.0226,0
29/01/2024,6,"4,246.59","6,050.21",923.6348,201.2124,473.35,22.39,4.5903,5.0226,0
29/01/2024,7,"4,247.48","6,050.41",890.8358,193.9426,473.59,22.38,4.5933,5.0226,0
29/01/2024,8,"4,248.40","6,050.61",924.2674,202.1698,471.56,22.51,4.5717,5.0226,0
29/01/2024,9,"4,249.41","6,050.83","1,003.77",219.3359,471.99,22.43,4.5764,5.0226,0
29/01/2024,10,"4,250.34","6,051.03",936.6002,205.1826,471.62,22.99,4.5647,5.0226,0
29/01/2024,11,"4,251.31","6,051.25",973.5427,213.3107,472.56,23.59,4.564,5.0226,0
29/01/2024,12,"4,252.14","6,051.43",822.7075,181.1909,471.35,24.51,4.5406,5.0226,0
29/01/2024,13,"4,253.08","6,051.64",938.9954,207.3236,471.29,25.06,4.5291,5.0226,0
29/01/2024,14,"4,254.02","6,051.84",940.0278,207.5516,471.49,25.24,4.5291,5.0226,0
29/01/2024,15,"4,255.01","6,052.06",989.6523,218.7905,470.31,24.72,4.5233,5.0226,0
29/01/2024,16,"4,256.03","6,052.29","1,026.72",227.0816,470.07,24.67,4.5214,5.0226,0
29/01/2024,17,"4,257.15","6,052.54","1,118.95",247.7012,470.1,24.96,4.5173,5.0226,0
29/01/2024,18,"4,258.11","6,052.75",961.9614,213.544,469.77,25.67,4.5047,5.0226,0
29/01/2024,19,"4,258.93","6,052.93",819.302,180.8929,471.16,25.05,4.5292,5.0226,0
29/01/2024,20,"4,259.52","6,053.06",581.8607,128.3698,469.72,24.91,4.5327,5.0226,0
29/01/2024,21,"4,260.24","6,053.22",721.5828,158.9528,470.07,24.02,4.5396,5.0226,0
29/01/2024,22,"4,261.13","6,053.42",896.7847,197.0096,470.68,23.33,4.552,5.0226,0
29/01/2024,23,"4,262.06","6,053.62",930.9985,203.9628,471.46,22.95,4.5646,5.0226,0
30/01/2024,0,"4,262.75","6,053.77",688.2261,150.7929,470.62,22.97,4.564,5.0226,0
30/01/2024,1,"4,263.54","6,053.94",788.451,172.5925,470.95,22.65,4.5683,5.0226,0
30/01/2024,2,"4,264.21","6,054.09",669.3742,146.6145,470.14,22.62,4.5655,5.0226,0
30/01/2024,3,"4,264.91","6,054.24",700.3059,153.5425,469.95,22.69,4.561,5.0226,0
30/01/2024,4,"4,265.64","6,054.40",725.2623,158.8792,470.21,22.64,4.5649,5.0226,0
30/01/2024,5,"4,266.35","6,054.56",709.4001,155.1187,470.77,22.44,4.5733,5.0226,0
30/01/2024,6,"4,266.99","6,054.70",644.0615,140.8251,470.42,22.44,4.5735,5.0226,0
30/01/2024,7,"4,267.82","6,054.88",833.7708,182.3916,470.95,22.35,4.5713,5.0226,0
30/01/2024,8,"4,268.74","6,055.08",912.9891,199.969,470.33,22.22,4.5657,5.0226,0
30/01/2024,9,"4,269.58","6,055.27",846.246,185.4725,470.52,22.67,4.5626,5.0226,0
30/01/2024,10,"4,270.40","6,055.44",814.9556,179.1717,469.83,23.13,4.5485,5.0226,0
30/01/2024,11,"4,271.09","6,055.60",695.9598,153.3418,469.79,24.03,4.5386,5.0226,0
30/01/2024,12,"4,271.92","6,055.78",822.319,182.0204,469.42,24.89,4.5177,5.0226,0
30/01/2024,13,"4,272.81","6,055.98",893.2606,198.3342,469.4,25.53,4.5038,5.0226,0
30/01/2024,14,"4,273.71","6,056.18",896.3315,200.0524,468.5,26.54,4.4805,5.0226,0
30/01/2024,15,"4,274.58","6,056.37",870.7547,194.4724,468.23,26.61,4.4775,5.0226,0
30/01/2024,16,"4,275.47","6,056.57",892.037,198.7869,468.58,26,4.4874,5.0226,0
30/01/2024,17,"4,276.43","6,056.79",959.949,213.6083,467.64,24.96,4.494,5.0226,0
30/01/2024,18,"4,277.35","6,056.99",924.6973,205.4331,468.24,24.91,4.5012,5.0226,0
30/01/2024,19,"4,278.04","6,057.14",687.812,152.5679,468.01,24.93,4.5082,5.0226,0
30/01/2024,20,"4,278.63","6,057.27",584.2623,129.2218,470.19,24.53,4.5214,5.0226,0
30/01/2024,21,"4,279.37","6,057.44",742.3995,163.6053,469.51,23.76,4.5377,5.0226,0
30/01/2024,22,"4,280.17","6,057.61",800.3364,176.43,468.51,23.24,4.5363,5.0226,0
30/01/2024,23,"4,280.86","6,057.77",695.3869,152.8988,468.85,23.01,4.548,5.0226,0
31/01/2024,0,"4,281.53","6,057.91",663.2481,145.9367,469.96,22.77,4.5448,5.0226,0
31/01/2024,1,"4,282.36","6,058.09",829.4854,182.3528,469.01,22.61,4.5488,5.0226,0
31/01/2024,2,"4,283.09","6,058.25",728.8612,160.2104,468.48,22.58,4.5494,5.0226,0
31/01/2024,3,"4,284.08","6,058.47",991.9477,217.8062,469.18,22.18,4.5543,5.0226,0
31/01/2024,4,"4,284.97","6,058.67",895.0246,196.4691,469.3,22.31,4.5555,5.0226,0
31/01/2024,5,"4,285.56","6,058.80",585.7802,128.8562,468.02,22.92,4.546,5.0226,0
31/01/2024,6,"4,286.16","6,058.93",600.2731,131.8638,468.34,22.68,4.5522,5.0226,0
31/01/2024,7,"4,286.90","6,059.09",746.9493,163.8576,468.93,22.19,4.5585,5.0226,0
31/01/2024,8,"4,287.80","6,059.29",893.8539,196.4388,468.33,22,4.5503,5.0226,0
31/01/2024,9,"4,288.71","6,059.49",907.0887,199.7604,468.23,22.52,4.5409,5.0226,0
31/01/2024,10,"4,289.57","6,059.68",863.9952,190.5694,468.32,23.04,4.5338,5.0226,0
31/01/2024,11,"4,290.40","6,059.86",827.6315,182.7322,468.66,23.66,4.5292,5.0226,0
31/01/2024,12,"4,291.35","6,060.07",948.2464,209.9181,468.4,24.09,4.5172,5.0226,0
31/01/2024,13,"4,292.22","6,060.27",877.7744,195.6593,467.1,25.33,4.4862,5.0226,0
31/01/2024,14,"4,293.13","6,060.47",903.6091,202.0659,467.1,26.25,4.4719,5.0226,0
31/01/2024,15,"4,293.98","6,060.66",848.114,190.1709,466.65,26.86,4.4597,5.0226,0
31/01/2024,16,"4,294.83","6,060.85",858.9443,192.7594,466.18,26.7,4.456,5.0226,0
31/01/2024,17,"4,295.69","6,061.05",857.3129,192.9606,465.87,27.46,4.4429,5.0226,0
31/01/2024,18,"4,296.57","6,061.24",875.2446,196.5483,465.76,26.63,4.4531,5.0226,0
31/01/2024,19,"4,297.27","6,061.40",704.4531,157.1602,466.28,25.45,4.4824,5.0226,0
31/01/2024,20,"4,297.84","6,061.52",567.4113,125.1024,473.14,25.2,4.5356,5.0226,0
31/01/2024,21,"4,298.64","6,061.70",803.564,176.2999,473.63,24.42,4.5579,5.0226,0
31/01/2024,22,"4,299.28","6,061.84",636.9371,139.4199,473.58,24.03,4.5685,5.0226,0
31/01/2024,23,"4,300.02","6,062.00",737.6647,161.2112,474.01,23.73,4.5758,5.0226,0
01/02/2024,0,"4,300.53","6,062.11",508.9026,110.9813,473.71,23.87,4.5855,5.0226,0
01/02/2024,1,"4,301.13","6,062.24",605.6853,132.0956,473.65,23.6,4.5852,5.0226,0
01/02/2024,2,"4,301.62","6,062.35",488.7744,106.5419,472.68,23.49,4.5876,5.0226,0
01/02/2024,3,"4,302.32","6,062.50",699.7794,152.5537,474.89,23.2,4.5871,5.0226,0
01/02/2024,4,"4,302.99","6,062.65",665.3265,145.1135,473.54,23.1,4.5849,5.0226,0
01/02/2024,5,"4,303.50","6,062.76",511.3216,111.3323,473.11,23.13,4.5928,5.0226,0
01/02/2024,6,"4,304.08","6,062.89",583.0108,127.2554,472.24,23.21,4.5814,5.0226,0
01/02/2024,7,"4,304.70","6,063.02",618.3929,134.4519,474.37,23.13,4.5994,5.0226,0
01/02/2024,8,"4,305.41","6,063.18",714.2338,155.5209,477.04,22.99,4.5925,5.0226,0
01/02/2024,9,"4,306.23","6,063.36",813.8464,177.8315,474.26,22.93,4.5765,5.0226,0
01/02/2024,10,"4,306.99","6,063.52",764.6756,167.3071,473.05,23.31,4.5705,5.0226,0
01/02/2024,11,"4,307.86","6,063.71",874.1909,191.7168,473.26,23.85,4.5598,5.0226,0
01/02/2024,12,"4,308.70","6,063.90",832.6079,183.1509,473.15,24.87,4.546,5.0226,0
01/02/2024,13,"4,309.37","6,064.05",668.2759,147.7999,472.05,26.15,4.5215,5.0226,0
01/02/2024,14,"4,310.00","6,064.19",637.3184,142.0364,470.49,27.41,4.487,5.0226,0
01/02/2024,15,"4,310.73","6,064.35",724.5833,160.517,472.46,26.87,4.5141,5.0226,0
01/02/2024,16,"4,311.45","6,064.51",717.8557,160.0511,470.2,27.22,4.4852,5.0226,0
01/02/2024,17,"4,312.09","6,064.65",641.9128,143.0955,470.21,27.34,4.4859,5.0226,0
01/02/2024,18,"4,312.70","6,064.79",615.8359,136.7962,470.05,26.4,4.5018,5.0226,0
01/02/2024,19,"4,313.42","6,064.95",716.5687,158.1879,471.2,24.98,4.5299,5.0226,0
01/02/2024,20,"4,314.11","6,065.10",691.2164,152.4259,473.48,24.25,4.5348,5.0226,0
01/02/2024,21,"4,315.04","6,065.30",924.0719,203.3859,472.08,23.65,4.5434,5.0226,0
01/02/2024,22,"4,315.92","6,065.50",887.3839,195.1913,472.01,23.39,4.5462,5.0226,0
01/02/2024,23,"4,316.78","6,065.69",857.2435,188.2905,471.56,23.4,4.5528,5.0226,0
02/02/2024,0,"4,317.58","6,065.86",803.4052,176.2718,472.03,23.31,4.5578,5.0226,0
02/02/2024,1,"4,318.37","6,066.03",787.6495,172.653,471.79,22.93,4.562,5.0226,0
02/02/2024,2,"4,319.16","6,066.21",790.3578,172.9985,471.78,22.76,4.5686,5.0226,0
02/02/2024,3,"4,320.03","6,066.40",873.4651,191.0487,472.84,22.62,4.5719,5.0226,0
